Date,A23,B23,C23,D23,,A24,B24,C24,D24,,A19,B19,C19,D19,,A20,B20,C20,D20,,A25,B25,C25,D25,,GEN MW POWER OUTPUT,TOTAL COAL FLOW,MAIN STEAM FLOW,BLR TOTAL AIR FLOW,SH ATMP-1A SPRAY CTRL 50% VLV,SH ATMP-1B SPRAY CTRL 50% VLV,CID FAN A BLADE PITCH POS,FD FAN B BLADE PITCH FB,TOT OFA FLOW,ECO INLT FW FLOW 1
2021-01-02 0:00,35.05833981,26.12763006,32.09562513,32.15343716,,32.72894864,23.26003708,27.87858264,34.25979035,,64.60099984,46.36245289,52.28896175,40.26090081,,65.81255571,49.46654879,51.36064992,41.19734055,,68.10772921,54.94452139,53.37720038,38.42255139,,798.83,286.38,2090.02,2655.68,56.08,28.73,47.67,39.61,845.79,1991.35
2021-01-02 1:00,34.78794693,26.29626432,32.30739202,32.21393767,,33.18371466,23.33498576,27.60268198,34.11148235,,64.34815512,47.96771487,53.86380755,42.31850242,,65.29494877,49.64554837,52.13497738,41.72385431,,67.53013614,54.20274786,52.78084463,38.08561519,,801.5,287.3,2090.59,2671.99,54.86,46.95,47.9,39.99,853.95,1978.32
2021-01-02 2:00,34.23668208,25.49203148,31.64173778,32.10460912,,33.43012503,23.5433481,27.857219,34.01895612,,63.10769086,46.11819487,52.11412917,40.20688712,,65.46166641,51.06791954,53.08498275,42.7064419,,67.45126255,54.24327049,53.19181517,38.77358636,,802.58,286.79,2087.74,2655.11,49.46,49.85,47.42,39.67,843.78,1976.65
2021-01-02 3:00,34.51853888,26.23222893,32.38462696,32.17212669,,33.85420112,23.56582807,28.02724038,34.30269742,,63.29593816,47.54631512,53.6837954,42.29071782,,65.67228876,50.49272317,52.48749516,41.8930611,,67.53396261,54.1580835,53.09957265,38.23255263,,794.38,284.74,2067.47,2632.19,49.61,29.67,46.83,39.07,825.13,1981.21
2021-01-02 4:00,34.72120571,27.45087473,33.57186773,32.36617093,,33.24289124,23.44719199,28.03964537,34.21492267,,64.56816473,51.20511513,57.60879082,46.86880533,,65.34737229,51.99212199,54.51011791,44.0266606,,67.45535331,54.23677997,53.363735,39.41522719,,793.61,284.54,2064.91,2637.63,56.98,23.84,46.87,39.11,826.49,1968.44
2021-01-02 5:00,34.10101659,25.9558407,32.19185193,32.12096986,,33.45288506,24.20317588,28.08558694,34.33036335,,62.92975994,47.91099095,54.24249034,43.23853083,,65.03839041,50.60425843,52.8630774,42.49215576,,67.17652588,53.7064629,52.93131494,38.79139002,,792.47,285.83,2057.1,2634.96,65.45,26.73,46.83,38.97,821.44,1955.14
2021-01-02 6:00,34.33860733,27.1648835,33.3110017,32.34381951,,35.01770125,25.6929233,28.49356804,34.51340426,,63.35717822,49.62545527,56.20405004,45.52208088,,65.80567183,53.44546591,55.90243668,45.34839486,,67.42107166,54.04558804,53.26224208,39.29523889,,792.32,285.31,2058.5,2627.72,65.25,36.97,46.69,38.79,817.73,1947.48
2021-01-02 7:00,34.20396566,26.54236997,32.61130096,32.21698142,,33.91950166,24.89553683,28.3679409,34.4730159,,62.51408508,48.86294555,55.16250164,44.54575451,,64.99721824,50.55375912,52.83974207,42.76031446,,67.23821334,53.65330473,52.95577074,38.80993745,,794.74,285.53,2070.28,2650.51,76.34,35.03,47.04,39.09,838.37,1948.44
2021-01-02 8:00,34.66667838,26.87822143,32.80251103,32.23740794,,33.42658009,24.39180803,28.06676477,34.39318125,,64.81589651,49.93381353,56.4067341,45.94373362,,65.53005681,49.52093881,51.67164433,41.54775368,,67.45708659,53.97585183,53.17485403,39.22192673,,802.17,288.33,2106.56,2679.16,80.24,31.12,47.86,39.6,856.12,1987.87
2021-01-02 9:00,35.67935057,26.72176887,32.29243394,32.15429704,,33.97115573,24.63693814,28.2872044,34.48796863,,68.64045647,48.82784018,54.9272639,43.82021028,,71.12838903,49.08806618,51.09663895,41.02756168,,68.53034534,54.80447993,53.62364938,39.05316628,,801.03,289.54,2103.04,2677.89,82,46.1,47.92,39.56,844.8,1968.29
2021-01-02 10:00,35.42134676,25.84186474,31.53505505,31.86622375,,35.38269962,24.45932803,28.34075576,34.53231403,,72.73217706,49.99170038,56.102597,45.26373283,,74.28014676,50.52740672,52.45573088,42.17352155,,68.81764622,54.24737669,53.21470082,38.88945339,,803.68,289.46,2103.5,2674.95,86.33,37.69,47.76,39.45,838.04,1968.37
2021-01-02 11:00,35.95793741,26.01648621,32.19388061,31.83457648,,35.56437031,24.14636044,27.69569856,34.28835117,,65.8695568,48.28520853,54.31502906,43.60242906,,70.96791615,50.43966193,52.50281185,41.60005107,,71.44943589,55.31035737,54.14423713,40.07491334,,777.1,281.03,2027.4,2597.58,75.09,41.54,46.46,38.05,788.99,1901.79
2021-01-02 12:00,34.70991589,26.8605908,32.79291308,31.98574278,,35.74002376,26.59911942,28.27817429,34.56432084,,66.27806272,53.4320583,60.05572438,50.15770216,,67.93287582,54.46659309,57.32507387,46.52693387,,68.35066188,54.69952252,53.92502248,40.59485441,,755.22,271.98,1960.5,2528.94,61.53,38.14,45.16,36.85,758.29,1847.09
2021-01-02 13:00,35.01762233,28.27592352,34.2991727,32.48853817,,34.71494958,25.17856601,28.10605295,34.50762159,,66.1790132,52.72820904,59.0835705,48.8076893,,67.58524609,55.06016734,57.9762118,47.14646965,,67.44963551,54.33199769,53.74648296,40.92126328,,796.92,287.09,2077.44,2652.57,65.66,42.59,47.75,39.3,829.09,1965.1
2021-01-02 14:00,34.88415622,28.4237633,34.4385552,32.5776733,,34.38288636,24.61681302,27.65799274,34.37240121,,64.66947946,51.00960783,57.37855858,47.07779279,,66.45176578,50.84770218,53.33952962,42.4792587,,67.62697281,54.28386748,53.53639464,39.63791933,,790.15,283.52,2060.5,2633.82,77.14,35.35,47.14,38.91,827.08,1934.71
2021-01-02 15:00,34.90403091,28.13596925,33.74828144,32.58338074,,33.86755811,24.74471341,28.1997506,34.64917624,,65.01988827,52.37295438,58.72271014,48.47503126,,67.23222031,52.75532098,55.39362499,44.57541133,,67.22386365,54.49168257,53.64899588,40.00035161,,790.92,284.41,2063.21,2642.59,80.15,42.95,46.79,39.07,825.46,1930.87
2021-01-02 16:00,35.12690427,29.01611165,34.85677408,32.80828919,,34.73980191,25.44691687,28.28936635,34.47414037,,64.99270192,52.65876564,59.12043173,49.12753775,,67.08418337,52.67674269,55.3623406,44.61978427,,67.44946423,54.7666375,53.88604127,39.94230462,,802.58,289.55,2099.19,2678.84,81.73,30.14,47.44,39.8,843.76,1979.74
2021-01-02 17:00,34.74209305,26.77761157,32.59929651,32.23950172,,33.43003962,23.93707873,27.95060248,34.30235011,,66.9874436,49.41026403,55.78144424,45.30075549,,68.07003666,48.6361224,51.23367091,40.90287408,,67.49609422,54.60389372,53.63589142,38.93542818,,786.77,283.01,2049.07,2624.76,82.14,32.08,45.98,38.56,814.56,1923.2
2021-01-02 18:00,34.50014364,26.97790374,33.0442853,32.64880037,,35.07110028,26.26419603,29.12411366,34.83835285,,64.60004621,50.55214901,57.13546455,46.58558787,,67.75176132,52.56786155,55.23426324,44.77317523,,66.75501319,54.74731315,53.86262667,39.536752,,800.56,287.69,2092.9,2672.86,92.11,27.88,47.18,39.52,848.46,1967.03
2021-01-02 19:00,34.2468129,26.18057126,32.60359508,32.39411431,,33.57415583,23.97440676,28.27986092,34.51957669,,63.03305889,47.60826727,54.1190784,43.16383828,,66.1544642,49.50681943,52.2084864,42.15768272,,66.93396566,54.97713963,53.80716539,38.98417732,,798.29,287.25,2087.88,2667.43,90.45,40.48,46.89,39.32,840.6,1947.29
2021-01-02 20:00,34.51760508,27.2366243,33.26750633,32.53065806,,33.40054037,24.18258289,28.13543615,34.28480841,,63.23374789,49.1543163,55.54049204,44.87811018,,65.98814095,50.18338383,52.6270306,42.39097714,,66.87452583,54.57249844,53.57335419,38.93712721,,754.57,269.88,1961.82,2526.9,89.08,34.45,44.01,36.67,772.09,1827.32
2021-01-02 21:00,35.2144353,29.21546609,35.44493778,33.01663864,,34.8317287,25.27813342,28.74523667,34.57945828,,67.04250913,55.86401719,62.55799145,52.75478771,,65.67171273,53.53568445,56.44439925,46.05839328,,66.27642855,54.90864302,54.37439097,42.09147901,,777.77,284.27,2037.49,2628.31,48.41,8.34,46,38.64,808.94,1990.52
2021-01-02 22:00,35.23111254,28.09576073,34.25718638,32.5764037,,34.76117059,25.14604084,28.42729597,34.52393465,,65.30915525,52.23742212,58.82550915,48.69964779,,65.60605237,52.5230875,55.16197388,44.60426084,,66.38976796,54.16129776,53.50323194,40.37161296,,801.26,291.22,2104.19,2685.92,45.63,6.32,47.31,39.73,833.3,2044.57
2021-01-02 23:00,35.23945495,26.94228179,32.81883672,32.13965774,,34.39667425,24.49668241,28.43287856,34.43080924,,67.70483249,49.50614823,56.03361436,45.43636365,,68.96169,50.34732497,52.96542467,42.36783135,,67.71115227,54.85176951,53.68130432,39.92106351,,805.35,292.52,2101.95,2700.41,71.79,28.55,47.59,39.95,845.06,1986.79
2021-01-03 0:00,34.78981345,26.27561167,32.42794675,32.24637615,,33.26907493,23.82297926,28.41926849,34.44405113,,64.01352881,48.65366862,55.25591571,44.39862393,,65.54393741,47.74722673,50.38300776,40.34265893,,67.61292001,54.98265713,53.57253168,38.91291527,,804.84,292.87,2104.84,2695.4,80.21,41.25,47.8,39.9,834.45,1972.98
2021-01-03 1:00,34.77461308,26.53128473,32.40488693,32.22760619,,34.13102426,24.94367699,28.39969075,34.42315117,,63.04666055,47.0427381,52.99677758,41.88072735,,65.49849781,47.87528083,50.54872053,40.52629722,,67.50936078,55.00984557,53.50235399,38.58271992,,805,293.1,2103.03,2690.4,81.72,44.85,47.52,39.67,823,1969.21
2021-01-03 2:00,34.73357374,26.1997685,32.39556416,32.1691811,,33.94108184,24.61398031,28.55806552,34.44946267,,63.25007598,48.08982549,54.39848572,43.60740144,,65.14269923,48.1225255,50.57787649,40.83531309,,67.19861697,54.49131507,53.32466167,38.63386252,,808.45,293.78,2110.38,2698.1,79.44,58.43,47.41,39.78,832.93,1965.04
2021-01-03 3:00,34.47833387,26.14859629,32.51946716,32.26125639,,33.58157683,23.64551321,28.42347277,34.39969099,,61.92468296,46.53417564,52.72175274,41.89423984,,65.12533575,47.57922409,50.05884909,40.32472773,,67.49621156,54.89738297,53.81334294,38.90570546,,812.36,291.67,2108.39,2753.05,65.44,51.18,48.76,39.67,792.19,1979.44
2021-01-03 4:00,34.40474929,27.02209079,33.14913791,32.32174813,,35.7192154,25.97436465,28.85987876,34.65614155,,63.06136164,48.90021917,55.27844878,44.70564687,,66.49572296,53.79780108,55.8836546,45.4669226,,67.26655399,54.72981016,53.7875577,39.94768189,,805.76,288.93,2095.5,2765.85,56.33,21.13,48.66,39.19,728.44,1997.43
2021-01-03 5:00,34.76652865,27.02612343,33.40846342,32.35457822,,34.36635949,24.41135203,28.31883634,34.48768692,,63.47903282,49.1749659,55.17612102,44.93193024,,66.36389533,53.69785701,54.94988532,44.69189939,,67.38746491,55.48938068,54.38748774,42.28543321,,800.87,286.65,2089.39,2736.08,53.49,27.46,48.14,38.58,701.96,1995.92
2021-01-03 6:00,34.98482711,27.48712758,33.5142034,32.17847136,,33.89175931,24.81868341,28.45331832,34.42113857,,64.31999408,50.59867021,56.57346512,46.49271919,,65.73331424,51.42269015,52.43705394,42.91324306,,67.16816782,55.15113069,54.31742137,42.45468875,,806.51,287.52,2102.44,2750.15,54.65,38.27,48.37,38.9,715.53,1993.3
2021-01-03 7:00,34.64002893,27.35243169,33.34859535,32.258124,,32.65652994,23.05799265,28.22242417,34.36926495,,63.08054474,47.83378169,53.78913895,43.1430107,,65.94339173,51.03822424,51.89051773,42.52389276,,67.36776277,55.14044011,54.00520475,41.52981144,,804.94,287.4,2100.59,2725.51,58.08,41.27,47.96,38.46,692.72,1985.96
2021-01-03 8:00,34.73419104,27.34454139,33.44982533,32.32618714,,32.89830848,23.41947329,28.23365644,34.35240261,,63.07781749,47.42106989,53.42753495,42.7871179,,65.97556738,50.0679076,50.96649355,41.74982441,,67.41145056,55.04741446,53.85261987,40.96629585,,805.24,287.08,2105.68,2736.11,58.32,45.25,48.03,38.64,702.96,1984.23
2021-01-03 9:00,34.83923808,27.81475563,33.83414019,32.28296234,,33.22341948,24.19961512,28.42053302,34.47489595,,63.88696122,49.6311199,55.6559532,45.18930545,,65.81444258,50.5533096,51.47969245,42.16239154,,67.26713115,55.10199876,53.99866104,41.58643001,,717,253.9,1859.59,2447.18,51.06,41.37,42.43,32.93,457.98,1754.89
2021-01-03 10:00,36.03084331,30.40488448,36.76356121,33.00386696,,35.54521766,26.23317951,28.93028306,34.45918681,,67.88250396,57.79229675,64.59714513,55.169645,,67.14550055,57.41572912,59.91997645,50.14423328,,66.59903555,55.06021258,54.44693529,43.03034739,,786.19,291.3,2067.05,2696.32,27.45,8.9,47.79,38.14,646.64,2039.99
2021-01-03 11:00,35.26198536,28.37255839,34.86638636,32.49933637,,34.85108281,25.30276788,28.45030645,34.41027103,,64.56768821,49.26563891,55.78647101,45.44340528,,65.84335785,52.68815295,54.85872076,44.75282808,,66.65298539,53.90448325,53.31210356,41.33397207,,806.54,290.77,2122.88,2749.74,47.77,40.46,48.79,39.05,710.8,2022.03
2021-01-03 12:00,35.9094968,27.95606073,33.94208357,32.35744382,,35.95334817,26.20019227,28.64235794,34.4586076,,69.07782805,51.64997743,57.60061161,48.09500285,,70.6337203,55.09485637,56.92681222,46.41629347,,67.67443788,55.22490981,54.03334173,41.19866897,,803.39,289.73,2115.44,2732.38,41.99,30.52,48.73,38.81,695.93,2034.94
2021-01-03 13:00,36.32352644,30.02262098,36.5652709,33.1046526,,36.29440394,26.35018712,28.87791219,34.60195553,,72.73834283,54.57329258,60.68687542,51.10635528,,73.75727283,58.21308513,60.59406463,50.14363191,,68.08083885,55.12229985,54.06514423,41.51669476,,805.93,291.65,2114.1,2757.59,42.81,28.94,49.49,39.42,718.39,2028.45
2021-01-03 14:00,36.70323093,28.4728318,34.31319413,32.64250669,,38.18060145,26.86532954,28.81841068,34.45589722,,69.23841477,51.98428917,57.98832089,47.48714208,,74.65315513,61.24070254,63.0410938,51.90468808,,70.38222513,56.09634268,55.09980484,43.40900463,,807.93,290.07,2121.18,2751.31,54.18,46.79,49.07,39.26,716.1,2000.36
2021-01-03 15:00,35.934093,29.16419802,35.58743216,33.02974773,,36.58293291,26.54994259,28.80603403,34.70403755,,66.95966486,52.33304204,58.07609466,47.62383904,,69.78308501,57.87882874,59.57292144,48.28732519,,69.3125903,56.21186322,54.82499538,42.09209409,,808.43,290.53,2123.71,2749.27,49.42,57.51,49.2,39.27,712,1999.9
2021-01-03 16:00,35.22070463,27.58020318,33.48914008,32.42989696,,36.68181033,26.84109311,28.38078776,34.56617212,,65.82987866,49.95896847,55.8612622,45.25124914,,69.62983183,58.54202981,60.48923713,49.00183882,,68.52315166,55.65412951,54.21072548,40.86892633,,806.68,290.98,2119.17,2755.97,67.03,47.98,49.25,39.46,716.02,1986.02
2021-01-03 17:00,35.51691711,28.11553325,34.0032029,32.70144361,,35.85054445,26.13524292,27.59934742,34.64388637,,66.27293593,51.27177161,57.18335908,46.91189598,,69.24571806,57.13188134,59.20246786,47.62719822,,68.60684258,56.10942913,54.55610548,41.87312789,,809.65,291.46,2126.88,2761.38,58.83,53.79,49.39,39.6,715.11,1995.24
2021-01-03 18:00,34.96169654,27.39081118,33.1939734,32.48519688,,36.10033932,26.05209807,28.22945562,34.52884327,,65.10130533,49.40637021,55.68983146,45.09811334,,68.07300955,55.51840202,57.68685778,46.09436808,,67.98627745,55.5557951,54.25662318,41.37064766,,812.12,291.84,2128.47,2773.71,54.77,52.04,49.1,39.66,725.74,2003.27
2021-01-03 19:00,34.88971817,27.76418176,34.15970655,32.80998038,,35.80416814,25.73280639,28.06546054,34.61748328,,64.34795373,47.75365222,53.88626185,42.99659985,,68.09841701,55.97715478,57.98363125,46.43314625,,67.78110643,55.41468295,54.01004366,40.97774497,,809.67,291.76,2122.9,2763.79,57.01,46.56,48.95,39.53,714.83,1998.3
2021-01-03 20:00,34.96876372,28.28434753,33.97764572,32.77885473,,34.85596529,25.33791194,28.16662988,34.59112891,,64.88783119,49.72904602,55.65281635,45.02035023,,67.83657076,54.15429128,55.83290662,44.5637514,,67.75571158,55.47096443,54.18044988,41.52787074,,810.05,291.25,2121.96,2758.81,49.36,57.87,48.66,39.39,710.84,1998.88
2021-01-03 21:00,34.88455775,28.14948333,34.248482,32.76450385,,36.17968765,26.1785687,28.57047204,34.81405415,,64.46188411,48.97301279,55.11981593,44.50277092,,68.20805852,55.05415638,56.56290707,45.43304856,,67.61886899,55.17526946,54.1082327,41.68903979,,808.55,293.27,2123.09,2738.69,28.43,33.4,48.14,39.04,685.35,2056.78
2021-01-03 22:00,35.09821534,26.88795329,32.99601992,32.37405352,,34.20350792,24.35798653,27.75909983,34.62662666,,65.82567965,50.69975703,57.06481712,46.71218727,,68.00427813,53.562892,55.19152408,44.21127869,,68.17381383,55.37199,54.09972726,41.17092395,,817.46,294.57,2136.79,2764.94,41.86,30.06,48.74,39.6,713.4,2044.4
2021-01-03 23:00,35.12459148,26.73729792,32.81322839,32.46387683,,35.59871137,26.0901911,28.40880244,34.64308082,,65.17664649,48.52658612,54.56157472,43.63488972,,67.85165277,54.57231332,55.80369919,44.7625149,,68.57120077,55.85317088,54.33763537,41.11056523,,817.67,293.75,2141.81,2776.12,59.25,44.66,49.33,39.72,728.91,2013.51
2021-01-04 0:00,35.46969211,28.05030606,34.03823496,32.62343682,,34.47658791,24.66529641,27.87259151,34.60103396,,65.74605092,51.0706325,57.15987711,46.67435442,,68.00497066,54.77892975,56.17295718,44.95732142,,68.4910515,56.26029832,54.73142225,41.96674683,,815.52,293.2,2141.42,2767.16,54.94,58.95,49.2,39.52,718.97,2009.24
2021-01-04 1:00,34.86610079,26.69366781,32.62969585,32.30463768,,34.66218694,24.48554438,27.45568997,34.3261641,,64.00347406,47.10214813,53.07624524,42.23591971,,67.31285427,53.41058236,54.94407211,43.89748372,,68.16910252,55.53572001,54.0335064,40.78688174,,818.77,294.51,2145.36,2769.7,48.72,53.48,49.13,39.64,718.68,2022.16
2021-01-04 2:00,34.56189914,25.25238428,31.31247713,32.04917306,,34.64398695,24.21176343,27.60782826,34.49907915,,63.88110953,46.97076641,53.28052409,42.28123166,,66.75526698,51.90313003,53.28726897,42.42913817,,68.32972207,55.68481349,54.24180802,40.69867578,,818.84,293.56,2140.55,2774.01,52.18,62.75,48.96,39.6,725.4,2008.34
2021-01-04 3:00,34.89511867,27.23080754,33.30939104,32.43966493,,34.82354504,24.62030481,27.90531024,34.65020146,,64.29482356,48.56508434,54.8642787,44.00714153,,67.06098824,53.64898582,55.31844517,44.39494585,,68.25471925,55.63875971,54.35132784,41.08177092,,817.06,293.05,2134.2,2767.68,49.77,56.3,48.81,39.45,722.57,2006.88
2021-01-04 4:00,34.84521082,27.37656728,33.59974883,32.54577347,,35.26222091,25.24263426,27.90432464,34.62960741,,64.33854686,49.47167679,56.1853965,45.62716057,,66.83510433,53.42917896,55.03196265,44.1008869,,67.93373266,55.33746463,54.20466404,41.54301159,,815.59,294.29,2129.25,2761.51,46.91,56.21,48.66,39.33,713.88,2009.45
2021-01-04 5:00,34.44599218,26.26992991,32.51720248,32.21079484,,35.34498909,25.34624842,27.92708772,34.64783686,,63.2318038,46.80761283,53.21806559,42.19906598,,66.71186785,53.42363029,54.90876144,44.03485828,,68.02824087,55.21298554,54.09519899,40.77530771,,817.4,294.69,2135.9,2777.3,53.7,57.6,49.03,39.71,728.29,2006.65
2021-01-04 6:00,34.78741381,27.74779848,33.62297147,32.510355,,34.36509544,24.79134357,28.06385085,34.78480395,,64.08406332,49.88532938,56.53628514,46.21386695,,66.32537587,51.50555514,52.85755622,42.16545856,,68.04384211,55.72524755,54.46037068,41.53564195,,817.11,293.94,2134.63,2776.9,51.25,59.21,49.07,39.66,730.62,2005.72
2021-01-04 7:00,34.87388836,27.89277301,34.09680913,32.59444756,,34.19937086,24.2637176,27.92193353,34.66272086,,63.94554505,49.41447762,56.18400801,45.67161582,,66.04800722,51.25740726,52.46837675,41.82677028,,68.10606589,55.51248275,54.32720923,41.30232778,,816.47,294.17,2140.58,2787.22,51.97,53.51,49.43,39.84,743.31,2015.55
2021-01-04 8:00,35.3095557,28.70463718,34.722704,32.62540408,,34.39631088,24.16825503,27.51766008,34.6009064,,64.24004437,49.76787233,56.54159015,45.94987439,,66.20923288,51.95666684,53.41191271,42.59057855,,68.14142793,55.67143978,54.3688323,41.30934065,,816.43,295.12,2143.93,2798.28,49.54,57.98,49.84,40.2,748.57,2017.5
2021-01-04 9:00,34.55286573,26.85998393,32.64489994,32.34590589,,34.38249309,25.15693825,27.89343403,34.82018864,,63.12972822,47.89947176,53.97799713,42.99329249,,65.81473319,51.66609527,52.90808091,42.31306035,,68.04118349,55.5379481,54.22590124,40.99908787,,816.3,291.35,2146.84,2803.33,48.87,58.11,49.75,40.03,699.46,2027.73
2021-01-04 10:00,35.26508246,28.4875357,34.27736979,32.73699014,,34.70593852,25.95350568,28.019079,34.85295419,,66.0128476,50.58786913,56.95017906,46.2386731,,66.83858581,51.78976805,52.92758724,42.58335736,,68.27168645,56.00480822,54.63978731,41.9629822,,809.36,291.29,2131.42,2788.24,49.15,17.8,50.1,38.43,564.75,2047.17
2021-01-04 11:00,36.39946539,28.64737819,34.29565995,32.572771,,34.83975616,25.14050704,27.54456634,34.66137968,,70.17010651,52.27837191,58.44616326,48.5011953,,71.74098404,54.89034402,56.28135717,45.44783437,,68.65587688,55.5294936,54.0137729,41.24070808,,817.61,294.97,2146.94,2845.13,81.34,30.99,51.05,41.25,804.58,2013.14
2021-01-04 12:00,37.11921097,28.52944157,34.17193512,32.38456107,,36.06760834,25.05422806,27.3043569,34.31476367,,73.93738895,57.0243934,63.65491673,53.42363635,,75.36570121,55.73814178,57.31429725,46.46866755,,69.74209965,56.19273404,54.74998434,41.53991804,,814.57,292.69,2132,2799.1,76.18,23.16,49.76,40.4,760.79,2008.23
